time,price,raise_count,fall_count,ratio,amplitude,position,rsi
2026-04-30 15:13:32,25835.91,19,70,0.271,1.295,none,61.59
2026-04-30 15:13:34,25833.59,19,70,0.271,1.295,none,60.71
2026-04-30 15:13:38,25835.12,19,70,0.271,1.295,none,59.03
2026-04-30 15:13:40,25835.11,19,70,0.271,1.295,none,60.13
2026-04-30 15:13:44,25836.12,18,70,0.257,1.295,none,60.12
2026-04-30 15:13:48,25836.58,18,70,0.257,1.295,none,60.87
2026-04-30 15:13:50,25833.36,18,70,0.257,1.295,none,61.21
2026-04-30 15:13:54,25838.02,18,70,0.257,1.295,none,58.87
2026-04-30 15:13:56,25837.72,18,70,0.257,1.295,none,61.93
2026-04-30 15:14:00,25830.81,18,70,0.257,1.295,none,61.79
2026-04-30 15:14:02,25832.2,18,70,0.257,1.295,none,56.7
2026-04-30 15:14:06,25830.38,18,70,0.257,1.295,none,57.67
2026-04-30 15:14:08,25831.96,18,70,0.257,1.295,none,56.4
2026-04-30 15:14:12,25830.9,18,70,0.257,1.295,none,57.58
2026-04-30 15:14:14,25831.08,19,70,0.271,1.295,none,56.76
2026-04-30 15:14:18,25830.7,19,70,0.271,1.295,none,56.88
2026-04-30 15:14:22,25829.39,19,70,0.271,1.295,none,56.62
2026-04-30 15:14:24,25832.87,19,70,0.271,1.295,none,55.73
2026-04-30 15:14:26,25830.91,19,70,0.271,1.295,none,58.16
2026-04-30 15:14:30,25833.32,19,70,0.271,1.295,none,56.77
2026-04-30 15:14:34,25832.47,19,70,0.271,1.295,none,58.48
2026-04-30 15:14:36,25831.63,19,70,0.271,1.295,none,57.87
2026-04-30 15:14:40,25832.68,19,70,0.271,1.295,none,57.27
2026-04-30 15:14:42,25832.71,19,70,0.271,1.295,none,58.02
2026-04-30 15:14:46,25828.98,19,71,0.268,1.295,none,58.04
2026-04-30 15:14:48,25830.91,19,71,0.268,1.295,none,55.46
2026-04-30 15:14:52,25829.27,19,71,0.268,1.295,none,56.45
2026-04-30 15:14:56,25828.42,19,71,0.268,1.295,none,55.65
2026-04-30 15:14:58,25828.43,19,71,0.268,1.295,none,55.09
2026-04-30 15:15:00,25829.36,19,71,0.268,1.295,none,55.1
2026-04-30 15:15:04,25829.78,19,71,0.268,1.295,none,55.63
2026-04-30 15:15:06,25825.82,19,71,0.268,1.295,none,55.86
2026-04-30 15:15:10,25826.6,19,71,0.268,1.295,none,53.33
2026-04-30 15:15:12,25824.2,19,71,0.268,1.295,none,53.85
2026-04-30 15:15:16,25824.53,19,70,0.271,1.295,none,52.28
2026-04-30 15:15:18,25824.9,19,70,0.271,1.295,none,52.49
2026-04-30 15:15:22,25824.74,19,70,0.271,1.295,none,52.73
2026-04-30 15:15:26,25824.72,19,70,0.271,1.295,none,52.63
2026-04-30 15:15:28,25823.76,19,70,0.271,1.295,none,52.61
2026-04-30 15:15:32,25821.3,19,70,0.271,1.295,none,52.01
2026-04-30 15:15:34,25822.45,19,70,0.271,1.295,none,50.51
2026-04-30 15:15:38,25825.11,19,70,0.271,1.295,none,51.2
2026-04-30 15:15:40,25825.43,19,70,0.271,1.295,none,52.87
2026-04-30 15:15:44,25823.46,19,70,0.271,1.295,none,51.24
2026-04-30 15:15:48,25822.37,19,70,0.271,1.295,none,51.82
2026-04-30 15:15:50,25822.15,19,70,0.271,1.295,none,51.71
2026-04-30 15:15:54,25823.64,19,70,0.271,1.295,none,51.02
2026-04-30 15:15:56,25824.02,19,70,0.271,1.295,none,51.93
2026-04-30 15:15:58,25820.39,19,70,0.271,1.295,none,52.17
2026-04-30 15:16:02,25818.05,19,70,0.271,1.295,none,49.94
2026-04-30 15:16:04,25818.07,19,70,0.271,1.295,none,48.52
2026-04-30 15:16:08,25817.15,19,70,0.271,1.295,none,48.54
2026-04-30 15:16:12,25814.85,19,70,0.271,1.295,none,48.0
2026-04-30 15:16:14,25817.73,19,69,0.275,1.295,none,46.72
2026-04-30 15:16:18,25818.44,19,69,0.275,1.295,none,48.34
2026-04-30 15:16:20,25816.87,19,69,0.275,1.295,none,48.75
2026-04-30 15:16:24,25818.42,19,69,0.275,1.295,none,47.84
2026-04-30 15:16:26,25818.27,19,69,0.275,1.295,none,48.74
2026-04-30 15:16:30,25815.97,19,69,0.275,1.295,none,48.65
2026-04-30 15:16:32,25814.91,19,69,0.275,1.295,none,47.33
2026-04-30 15:16:36,25813.64,19,69,0.275,1.295,none,46.75
2026-04-30 15:16:38,25815.92,19,69,0.275,1.295,none,46.07
2026-04-30 15:16:42,25815.28,19,69,0.275,1.295,none,47.26
2026-04-30 15:16:46,25815.64,18,71,0.254,1.295,none,46.95
2026-04-30 15:16:48,25815.81,18,71,0.254,1.295,none,48.4
2026-04-30 15:16:50,25817.92,18,71,0.254,1.295,none,47.25
2026-04-30 15:16:54,25817.21,18,71,0.254,1.295,none,48.27
2026-04-30 15:16:58,25819.5,18,71,0.254,1.295,none,48.04
2026-04-30 15:17:00,25819.79,18,71,0.254,1.295,none,49.39
2026-04-30 15:17:02,25819.23,18,71,0.254,1.295,none,49.59
2026-04-30 15:17:06,25817.96,18,71,0.254,1.295,none,49.22
2026-04-30 15:17:08,25816.39,18,71,0.254,1.295,none,48.41
2026-04-30 15:17:12,25818.96,18,71,0.254,1.295,none,47.44
2026-04-30 15:17:16,25818.7,18,70,0.257,1.295,none,49.05
2026-04-30 15:17:18,25817.55,18,70,0.257,1.295,none,48.88
2026-04-30 15:17:22,25817.89,18,70,0.257,1.295,none,48.15
2026-04-30 15:17:24,25815.69,18,70,0.257,1.295,none,48.36
2026-04-30 15:17:28,25812.99,18,70,0.257,1.295,none,47.33
2026-04-30 15:17:30,25810.46,18,70,0.257,1.295,none,45.47
2026-04-30 15:17:34,25806.49,18,70,0.257,1.295,none,44.9
2026-04-30 15:17:38,25808.26,18,70,0.257,1.295,none,42.13
2026-04-30 15:17:40,25806.45,18,70,0.257,1.295,none,42.38
2026-04-30 15:17:44,25807.34,18,70,0.257,1.295,none,42.11
2026-04-30 15:17:46,25809.35,17,71,0.239,1.295,none,42.54
2026-04-30 15:17:48,25809.98,17,71,0.239,1.295,none,43.54
2026-04-30 15:17:52,25809.37,17,71,0.239,1.295,none,43.86
2026-04-30 15:17:54,25810.44,17,71,0.239,1.295,none,43.55
2026-04-30 15:17:58,25810.0,17,71,0.239,1.295,none,44.1
2026-04-30 15:18:00,25807.63,17,71,0.239,1.295,none,43.87
2026-04-30 15:18:04,25808.59,17,71,0.239,1.295,none,42.59
2026-04-30 15:18:06,25811.32,17,71,0.239,1.295,none,43.1
2026-04-30 15:18:10,25809.13,17,71,0.239,1.295,none,44.79
2026-04-30 15:18:14,25806.15,17,71,0.239,1.295,none,43.39
2026-04-30 15:18:16,25806.29,17,71,0.239,1.295,none,41.83
2026-04-30 15:18:20,25806.59,17,71,0.239,1.295,none,41.9
2026-04-30 15:18:22,25808.21,17,71,0.239,1.295,none,42.05
2026-04-30 15:18:26,25809.26,17,71,0.239,1.295,none,42.9
2026-04-30 15:18:28,25807.59,17,71,0.239,1.295,none,43.46
2026-04-30 15:18:32,25809.19,17,71,0.239,1.295,none,43.8
2026-04-30 15:18:34,25810.27,17,71,0.239,1.295,none,43.42
2026-04-30 15:18:38,25810.0,17,71,0.239,1.295,none,43.08
2026-04-30 15:18:40,25807.8,17,71,0.239,1.295,none,43.87
2026-04-30 15:18:44,25807.86,17,71,0.239,1.295,none,42.68
2026-04-30 15:18:48,25812.88,17,69,0.246,1.295,none,42.71
2026-04-30 15:18:50,25811.81,17,69,0.246,1.295,none,45.85
2026-04-30 15:18:52,25807.27,17,69,0.246,1.295,none,45.13
2026-04-30 15:18:56,25803.08,17,69,0.246,1.295,none,42.4
2026-04-30 15:18:58,25807.09,17,69,0.246,1.295,none,40.33
2026-04-30 15:19:02,25805.47,17,69,0.246,1.295,none,42.41
2026-04-30 15:19:06,25806.75,17,69,0.246,1.295,none,41.43
2026-04-30 15:19:08,25808.95,17,69,0.246,1.295,none,42.16
2026-04-30 15:19:12,25808.02,17,69,0.246,1.295,none,43.77
2026-04-30 15:19:14,25807.58,17,71,0.239,1.295,none,43.1
2026-04-30 15:19:18,25807.26,17,71,0.239,1.295,none,42.78
2026-04-30 15:19:20,25804.36,17,71,0.239,1.295,none,42.54
2026-04-30 15:19:24,25804.18,17,71,0.239,1.295,none,40.85
2026-04-30 15:19:26,25805.23,17,71,0.239,1.295,none,40.75
2026-04-30 15:19:30,25803.27,17,71,0.239,1.295,none,40.89
2026-04-30 15:19:32,25799.36,17,71,0.239,1.295,none,40.29
2026-04-30 15:19:36,25801.35,17,71,0.239,1.295,none,40.05
2026-04-30 15:19:38,25797.62,17,71,0.239,1.295,none,39.34
2026-04-30 15:19:42,25798.96,17,71,0.239,1.295,none,37.62
2026-04-30 15:19:44,25801.98,17,72,0.236,1.295,none,38.22
2026-04-30 15:19:48,25799.65,17,72,0.236,1.295,none,39.65
2026-04-30 15:19:50,25799.67,17,72,0.236,1.295,none,38.54
2026-04-30 15:19:54,25801.27,17,72,0.236,1.295,none,38.55
2026-04-30 15:19:58,25800.14,17,72,0.236,1.295,none,39.3
2026-04-30 15:20:00,25798.74,17,72,0.236,1.295,none,38.77
2026-04-30 15:20:02,25798.68,17,72,0.236,1.295,none,38.07
2026-04-30 15:20:06,25798.23,17,72,0.236,1.295,none,38.04
2026-04-30 15:20:10,25800.23,17,72,0.236,1.295,none,37.82
2026-04-30 15:20:12,25799.35,17,72,0.236,1.295,none,38.83
2026-04-30 15:20:16,25798.16,17,70,0.243,1.295,none,38.37
2026-04-30 15:20:18,25798.82,17,70,0.243,1.295,none,37.79
2026-04-30 15:20:22,25793.49,17,70,0.243,1.295,none,38.11
2026-04-30 15:20:24,25797.48,17,70,0.243,1.295,none,35.68
2026-04-30 15:20:28,25796.68,17,70,0.243,1.295,none,37.47
2026-04-30 15:20:30,25797.82,17,70,0.243,1.295,none,37.09
2026-04-30 15:20:34,25796.86,17,70,0.243,1.295,none,37.75
2026-04-30 15:20:36,25797.72,17,70,0.243,1.295,none,37.18
2026-04-30 15:20:40,25797.31,17,70,0.243,1.295,none,37.19
2026-04-30 15:20:42,25798.41,17,70,0.243,1.295,none,37.39
2026-04-30 15:20:46,25796.0,16,70,0.229,1.295,none,37.91
2026-04-30 15:20:48,25797.16,16,70,0.229,1.295,none,36.78
2026-04-30 15:20:52,25796.73,16,70,0.229,1.295,none,37.32
2026-04-30 15:20:54,25800.19,16,70,0.229,1.295,none,37.12
2026-04-30 15:20:58,25800.46,16,70,0.229,1.295,none,38.8
2026-04-30 15:21:00,25799.1,16,70,0.229,1.295,none,39.02
2026-04-30 15:21:04,25799.19,16,70,0.229,1.295,none,38.29
2026-04-30 15:21:08,25799.19,16,70,0.229,1.295,none,38.34
2026-04-30 15:21:10,25798.55,16,70,0.229,1.295,none,38.34
2026-04-30 15:21:12,25794.3,16,70,0.229,1.295,none,38.0
2026-04-30 15:21:16,25792.82,16,72,0.222,1.295,none,35.93
2026-04-30 15:21:20,25792.45,16,72,0.222,1.295,none,35.26
2026-04-30 15:21:22,25795.24,16,72,0.222,1.295,none,35.09
2026-04-30 15:21:26,25794.58,16,72,0.222,1.295,none,36.37
2026-04-30 15:21:28,25792.96,16,72,0.222,1.295,none,36.06
2026-04-30 15:21:32,25793.49,16,72,0.222,1.295,none,35.76
2026-04-30 15:21:36,25795.75,16,72,0.222,1.295,none,35.56
2026-04-30 15:21:38,25796.17,16,72,0.222,1.295,none,37.64
2026-04-30 15:21:40,25795.79,16,72,0.222,1.295,none,36.81
2026-04-30 15:21:44,25794.59,17,71,0.239,1.295,none,36.8
2026-04-30 15:21:46,25794.81,17,71,0.239,1.295,none,36.06
2026-04-30 15:21:50,25795.5,17,71,0.239,1.295,none,36.16
2026-04-30 15:21:54,25796.49,17,71,0.239,1.295,none,36.49
2026-04-30 15:21:56,25796.06,17,71,0.239,1.295,none,36.97
2026-04-30 15:22:00,25796.8,17,71,0.239,1.295,none,36.76
2026-04-30 15:22:02,25795.67,17,71,0.239,1.295,none,37.94
2026-04-30 15:22:06,25797.71,17,71,0.239,1.295,none,36.98
2026-04-30 15:22:08,25798.34,17,71,0.239,1.295,none,38.7
2026-04-30 15:22:12,25796.34,17,71,0.239,1.295,none,39.21
2026-04-30 15:22:14,25799.39,17,72,0.236,1.295,none,37.56
2026-04-30 15:22:18,25801.57,17,72,0.236,1.295,none,40.04
2026-04-30 15:22:20,25801.71,17,72,0.236,1.295,none,41.7
2026-04-30 15:22:24,25799.38,17,72,0.236,1.295,none,41.8
2026-04-30 15:22:26,25802.27,17,72,0.236,1.295,none,40.03
2026-04-30 15:22:28,25799.6,17,72,0.236,1.295,none,42.21
2026-04-30 15:22:32,25802.07,17,72,0.236,1.295,none,40.2
2026-04-30 15:22:36,25801.21,17,72,0.236,1.295,none,39.98
2026-04-30 15:22:40,25801.42,17,72,0.236,1.295,none,41.43
2026-04-30 15:22:42,25802.25,17,72,0.236,1.295,none,40.7
2026-04-30 15:22:44,25804.35,16,72,0.222,1.295,none,42.19
2026-04-30 15:22:48,25803.67,16,72,0.222,1.295,none,43.68
2026-04-30 15:22:50,25804.06,16,72,0.222,1.295,none,43.21
2026-04-30 15:22:54,25803.29,16,72,0.222,1.295,none,43.48
2026-04-30 15:22:58,25804.02,16,72,0.222,1.295,none,42.94
2026-04-30 15:23:00,25803.07,16,72,0.222,1.295,none,43.45
2026-04-30 15:23:04,25805.25,16,72,0.222,1.295,none,42.91
2026-04-30 15:23:06,25805.38,16,72,0.222,1.295,none,44.35
2026-04-30 15:23:10,25807.52,16,72,0.222,1.295,none,44.45
2026-04-30 15:23:12,25806.76,16,72,0.222,1.295,none,45.95
2026-04-30 15:23:16,25803.58,16,73,0.219,1.295,none,45.42
2026-04-30 15:23:18,25807.08,16,73,0.219,1.295,none,43.19
2026-04-30 15:23:22,25805.9,16,73,0.219,1.295,none,45.65
2026-04-30 15:23:24,25804.74,16,73,0.219,1.295,none,44.82
2026-04-30 15:23:28,25808.76,16,73,0.219,1.295,none,43.98
2026-04-30 15:23:30,25811.51,16,73,0.219,1.295,none,46.78
2026-04-30 15:23:34,25813.2,16,73,0.219,1.295,none,47.84
2026-04-30 15:23:36,25810.3,16,73,0.219,1.295,none,49.57
2026-04-30 15:23:40,25810.43,16,73,0.219,1.295,none,47.7
2026-04-30 15:23:42,25810.46,16,73,0.219,1.295,none,47.87
2026-04-30 15:23:46,25809.94,17,72,0.236,1.295,none,47.89
2026-04-30 15:23:50,25809.35,17,72,0.236,1.295,none,47.56
2026-04-30 15:23:52,25810.48,17,72,0.236,1.295,none,47.17
2026-04-30 15:23:56,25814.36,17,72,0.236,1.295,none,47.9
2026-04-30 15:23:58,25812.16,17,72,0.236,1.295,none,50.25
2026-04-30 15:24:02,25812.91,17,72,0.236,1.295,none,48.95
2026-04-30 15:24:04,25811.35,17,72,0.236,1.295,none,49.43
2026-04-30 15:24:06,25810.99,17,72,0.236,1.295,none,48.44
2026-04-30 15:24:10,25811.86,17,72,0.236,1.295,none,48.22
2026-04-30 15:24:12,25812.4,17,72,0.236,1.295,none,48.76
2026-04-30 15:24:16,25811.89,17,72,0.236,1.295,none,49.1
2026-04-30 15:24:20,25812.88,17,72,0.236,1.295,none,48.78
2026-04-30 15:24:22,25811.87,17,72,0.236,1.295,none,49.41
2026-04-30 15:24:26,25812.83,17,72,0.236,1.295,none,48.76
2026-04-30 15:24:28,25811.56,17,72,0.236,1.295,none,49.38
2026-04-30 15:24:32,25812.81,17,72,0.236,1.295,none,48.57
2026-04-30 15:24:34,25811.65,17,72,0.236,1.295,none,49.37
2026-04-30 15:24:38,25810.41,17,72,0.236,1.295,none,47.3
2026-04-30 15:24:40,25811.6,17,72,0.236,1.295,none,47.87
2026-04-30 15:24:44,25812.05,17,72,0.236,1.295,none,47.11
2026-04-30 15:24:48,25809.57,17,72,0.236,1.295,none,48.88
2026-04-30 15:24:50,25806.5,17,72,0.236,1.295,none,47.37
2026-04-30 15:24:52,25804.83,17,72,0.236,1.295,none,45.62
2026-04-30 15:24:56,25805.85,17,72,0.236,1.295,none,44.73
2026-04-30 15:24:58,25806.27,17,72,0.236,1.295,none,45.27
2026-04-30 15:25:02,25804.82,17,72,0.236,1.295,none,45.4
2026-04-30 15:25:06,25806.23,17,72,0.236,1.295,none,44.57
2026-04-30 15:25:08,25806.16,17,72,0.236,1.295,none,45.38
2026-04-30 15:25:12,25805.34,17,72,0.236,1.295,none,45.34
2026-04-30 15:25:14,25805.87,16,72,0.222,1.295,none,44.87
2026-04-30 15:25:18,25801.36,16,72,0.222,1.295,none,45.17
2026-04-30 15:25:20,25804.34,16,72,0.222,1.295,none,42.71
2026-04-30 15:25:24,25805.56,16,72,0.222,1.295,none,44.3
2026-04-30 15:25:26,25805.73,16,72,0.222,1.295,none,44.99
2026-04-30 15:25:30,25802.36,16,72,0.222,1.295,none,45.09
2026-04-30 15:25:32,25801.39,16,72,0.222,1.295,none,43.23
2026-04-30 15:25:36,25802.98,16,72,0.222,1.295,none,43.03
2026-04-30 15:25:38,25804.62,16,72,0.222,1.295,none,43.56
2026-04-30 15:25:42,25804.34,16,72,0.222,1.295,none,43.92
2026-04-30 15:25:44,25802.14,17,72,0.236,1.295,none,44.3
2026-04-30 15:25:48,25799.67,17,72,0.236,1.295,none,44.03
2026-04-30 15:25:50,25800.28,17,72,0.236,1.295,none,41.85
2026-04-30 15:25:54,25799.56,17,72,0.236,1.295,none,42.16
2026-04-30 15:25:56,25798.39,17,72,0.236,1.295,none,41.8
2026-04-30 15:26:00,25801.55,17,72,0.236,1.295,none,41.23
2026-04-30 15:26:02,25801.79,17,72,0.236,1.295,none,43.47
2026-04-30 15:26:06,25801.58,17,72,0.236,1.295,none,43.64
2026-04-30 15:26:10,25798.8,17,72,0.236,1.295,none,43.49
2026-04-30 15:26:12,25798.68,17,72,0.236,1.295,none,41.53
2026-04-30 15:26:14,25799.56,17,72,0.236,1.295,none,41.44
2026-04-30 15:26:18,25798.93,17,72,0.236,1.295,none,42.08
2026-04-30 15:26:22,25797.73,17,72,0.236,1.295,none,41.62
2026-04-30 15:26:24,25798.53,17,72,0.236,1.295,none,40.89
2026-04-30 15:26:28,25799.37,17,72,0.236,1.295,none,41.33
2026-04-30 15:26:32,25797.34,17,72,0.236,1.295,none,41.94
2026-04-30 15:26:34,25795.78,17,72,0.236,1.295,none,40.56
2026-04-30 15:26:36,25795.35,17,72,0.236,1.295,none,39.92
2026-04-30 15:26:40,25795.36,17,72,0.236,1.295,none,39.37
2026-04-30 15:26:42,25794.98,17,72,0.236,1.295,none,39.71
2026-04-30 15:26:46,25795.74,17,72,0.236,1.295,none,39.7
2026-04-30 15:26:48,25795.03,17,72,0.236,1.295,none,39.9
2026-04-30 15:26:52,25793.09,17,72,0.236,1.295,none,39.55
2026-04-30 15:26:54,25794.16,17,72,0.236,1.295,none,38.65
2026-04-30 15:26:58,25792.61,17,72,0.236,1.295,none,39.14
2026-04-30 15:27:00,25794.34,17,72,0.236,1.295,none,38.43
2026-04-30 15:27:04,25794.81,17,72,0.236,1.295,none,39.75
2026-04-30 15:27:06,25794.66,17,72,0.236,1.295,none,40.1
2026-04-30 15:27:10,25795.79,17,72,0.236,1.295,none,39.99
2026-04-30 15:27:14,25799.33,17,72,0.236,1.295,none,40.81
2026-04-30 15:27:16,25801.41,17,72,0.236,1.295,none,43.25
2026-04-30 15:27:20,25805.42,17,72,0.236,1.295,none,44.59
2026-04-30 15:27:22,25800.94,17,72,0.236,1.295,none,47.0
2026-04-30 15:27:26,25802.76,17,72,0.236,1.295,none,44.29
2026-04-30 15:27:28,25802.46,17,72,0.236,1.295,none,45.43
2026-04-30 15:27:32,25802.55,17,72,0.236,1.295,none,45.35
2026-04-30 15:27:34,25802.84,17,72,0.236,1.295,none,45.3
2026-04-30 15:27:38,25806.51,17,72,0.236,1.295,none,45.32
2026-04-30 15:27:42,25808.37,17,72,0.236,1.295,none,47.62
2026-04-30 15:27:44,25806.63,17,72,0.236,1.295,none,48.65
2026-04-30 15:27:48,25807.38,17,72,0.236,1.295,none,47.69
2026-04-30 15:27:50,25808.09,17,72,0.236,1.295,none,48.11
2026-04-30 15:27:52,25807.32,17,72,0.236,1.295,none,48.5
2026-04-30 15:27:56,25809.73,17,72,0.236,1.295,none,48.08
2026-04-30 15:27:58,25813.78,17,72,0.236,1.295,none,49.37
2026-04-30 15:28:02,25812.64,17,72,0.236,1.295,none,51.44
2026-04-30 15:28:06,25813.14,17,72,0.236,1.295,none,50.82
2026-04-30 15:28:08,25813.75,17,72,0.236,1.295,none,51.1
2026-04-30 15:28:12,25810.31,17,72,0.236,1.295,none,51.42
2026-04-30 15:28:14,25810.97,17,72,0.236,1.295,none,49.59
2026-04-30 15:28:18,25808.47,17,72,0.236,1.295,none,49.93
2026-04-30 15:28:20,25811.18,17,72,0.236,1.295,none,48.65
2026-04-30 15:28:24,25812.76,17,72,0.236,1.295,none,48.52
2026-04-30 15:28:26,25815.75,17,72,0.236,1.295,none,50.89
2026-04-30 15:28:30,25815.82,17,72,0.236,1.295,none,52.44
2026-04-30 15:28:32,25817.08,17,72,0.236,1.295,none,52.48
2026-04-30 15:28:36,25816.11,17,72,0.236,1.295,none,53.1
2026-04-30 15:28:38,25818.12,17,72,0.236,1.295,none,52.62
2026-04-30 15:28:42,25815.49,17,72,0.236,1.295,none,53.6
2026-04-30 15:28:44,25816.72,17,73,0.233,1.295,none,52.31
2026-04-30 15:28:48,25815.28,17,73,0.233,1.295,none,52.92
2026-04-30 15:28:52,25812.99,17,73,0.233,1.295,none,52.21
2026-04-30 15:28:54,25811.1,17,73,0.233,1.295,none,51.02
2026-04-30 15:28:58,25813.38,17,73,0.233,1.295,none,50.0
2026-04-30 15:29:00,25812.96,17,73,0.233,1.295,none,51.23
2026-04-30 15:29:04,25816.1,17,73,0.233,1.295,none,50.98
2026-04-30 15:29:06,25815.59,17,73,0.233,1.295,none,52.72
2026-04-30 15:29:10,25817.12,17,73,0.233,1.295,none,52.01
2026-04-30 15:29:14,25812.99,17,73,0.233,1.295,none,53.25
2026-04-30 15:29:16,25810.92,16,73,0.219,1.295,none,51.95
2026-04-30 15:29:18,25814.02,16,73,0.219,1.295,none,49.81
2026-04-30 15:29:22,25813.68,16,73,0.219,1.295,none,51.59
2026-04-30 15:29:26,25812.88,16,73,0.219,1.295,none,51.4
2026-04-30 15:29:28,25813.52,16,73,0.219,1.295,none,50.93
2026-04-30 15:29:32,25812.7,16,73,0.219,1.295,none,51.31
2026-04-30 15:29:34,25810.41,16,73,0.219,1.295,none,50.83
2026-04-30 15:29:38,25813.67,16,73,0.219,1.295,none,49.52
2026-04-30 15:29:40,25814.09,16,73,0.219,1.295,none,51.39
2026-04-30 15:29:44,25811.24,16,73,0.219,1.295,none,51.62
2026-04-30 15:29:46,25810.96,17,72,0.236,1.295,none,49.99
2026-04-30 15:29:50,25813.41,17,72,0.236,1.295,none,49.83
2026-04-30 15:29:52,25813.13,17,72,0.236,1.295,none,51.24
2026-04-30 15:29:56,25815.65,17,72,0.236,1.295,none,51.08
2026-04-30 15:29:58,25814.95,17,72,0.236,1.295,none,52.48
2026-04-30 15:30:02,25808.02,17,72,0.236,1.295,none,52.45
2026-04-30 15:30:04,25811.14,17,72,0.236,1.295,none,48.01
2026-04-30 15:30:08,25812.4,17,72,0.236,1.295,none,48.87
2026-04-30 15:30:10,25808.33,17,72,0.236,1.295,none,50.48
2026-04-30 15:30:14,25808.85,17,73,0.233,1.295,none,48.18
2026-04-30 15:30:16,25810.48,17,73,0.233,1.295,none,48.46
2026-04-30 15:30:20,25813.81,17,73,0.233,1.295,none,49.37
2026-04-30 15:30:24,25811.02,17,73,0.233,1.295,none,51.33
2026-04-30 15:30:26,25811.7,17,73,0.233,1.295,none,49.67
2026-04-30 15:30:30,25809.92,17,73,0.233,1.295,none,50.07
2026-04-30 15:30:32,25808.11,17,73,0.233,1.295,none,49.05
2026-04-30 15:30:36,25807.01,17,73,0.233,1.295,none,48.06
2026-04-30 15:30:38,25807.21,17,73,0.233,1.295,none,47.48
2026-04-30 15:30:40,25804.61,17,73,0.233,1.295,none,47.58
2026-04-30 15:30:44,25803.16,16,73,0.219,1.295,none,46.25
2026-04-30 15:30:48,25807.09,16,73,0.219,1.295,none,45.54
2026-04-30 15:30:50,25806.97,16,73,0.219,1.295,none,47.52
2026-04-30 15:30:54,25805.52,16,73,0.219,1.295,none,47.46
2026-04-30 15:30:56,25807.31,16,73,0.219,1.295,none,46.71
2026-04-30 15:31:00,25807.43,16,73,0.219,1.295,none,47.63
2026-04-30 15:31:02,25805.28,16,73,0.219,1.295,none,47.57
2026-04-30 15:31:06,25802.32,16,73,0.219,1.295,none,46.38
2026-04-30 15:31:10,25804.26,16,73,0.219,1.295,none,44.84
2026-04-30 15:31:12,25805.28,16,73,0.219,1.295,none,45.54
2026-04-30 15:31:16,25804.44,16,73,0.219,1.295,none,46.38
2026-04-30 15:31:18,25803.84,16,73,0.219,1.295,none,46.54
2026-04-30 15:31:22,25806.88,16,73,0.219,1.295,none,45.62
2026-04-30 15:31:24,25806.99,16,73,0.219,1.295,none,47.26
2026-04-30 15:31:26,25805.2,16,73,0.219,1.295,none,47.32
2026-04-30 15:31:30,25807.55,16,73,0.219,1.295,none,46.34
2026-04-30 15:31:34,25799.85,16,73,0.219,1.295,none,47.64
2026-04-30 15:31:36,25797.4,16,73,0.219,1.295,none,43.64
2026-04-30 15:31:40,25800.4,16,73,0.219,1.295,none,42.5
2026-04-30 15:31:42,25802.47,16,73,0.219,1.295,none,43.9
2026-04-30 15:31:46,25802.18,17,73,0.233,1.295,none,44.92
2026-04-30 15:31:48,25802.17,17,73,0.233,1.295,none,44.77
2026-04-30 15:31:52,25802.06,17,73,0.233,1.295,none,44.77
2026-04-30 15:31:54,25802.85,17,73,0.233,1.295,none,44.71
2026-04-30 15:31:58,25798.92,17,73,0.233,1.295,none,45.11
2026-04-30 15:32:00,25799.29,17,73,0.233,1.295,none,43.2
2026-04-30 15:32:04,25795.04,17,73,0.233,1.295,none,43.44
2026-04-30 15:32:06,25797.49,17,73,0.233,1.295,none,41.33
2026-04-30 15:32:10,25797.34,17,73,0.233,1.295,none,42.64
2026-04-30 15:32:12,25796.41,17,73,0.233,1.295,none,42.42
2026-04-30 15:32:16,25796.79,16,74,0.216,1.295,none,41.9
2026-04-30 15:32:20,25797.8,16,74,0.216,1.295,none,42.15
2026-04-30 15:32:22,25795.09,16,74,0.216,1.295,none,41.81
2026-04-30 15:32:24,25798.69,16,74,0.216,1.295,none,41.35
2026-04-30 15:32:28,25798.04,16,74,0.216,1.295,none,43.08
2026-04-30 15:32:30,25798.26,16,74,0.216,1.295,none,42.76
2026-04-30 15:32:34,25795.68,16,74,0.216,1.295,none,42.87
2026-04-30 15:32:38,25796.18,16,74,0.216,1.295,none,41.63
2026-04-30 15:32:40,25796.27,16,74,0.216,1.295,none,41.86
2026-04-30 15:32:42,25799.81,16,74,0.216,1.295,none,41.9
2026-04-30 15:32:46,25798.4,16,73,0.219,1.295,none,43.78
2026-04-30 15:32:50,25798.71,16,73,0.219,1.295,none,42.94
2026-04-30 15:32:52,25797.99,16,73,0.219,1.295,none,43.09
2026-04-30 15:32:54,25797.61,16,73,0.219,1.295,none,42.73
2026-04-30 15:32:58,25797.83,16,73,0.219,1.295,none,42.55
2026-04-30 15:33:02,25799.2,16,73,0.219,1.295,none,42.65
2026-04-30 15:33:04,25799.37,16,73,0.219,1.295,none,43.6
2026-04-30 15:33:08,25800.98,16,73,0.219,1.295,none,43.72
2026-04-30 15:33:10,25803.43,16,73,0.219,1.295,none,44.8
2026-04-30 15:33:14,25804.18,16,73,0.219,1.295,none,44.68
